"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US06111001301","Census Tract 13.01, Ventura County, California","7944","601"
"1400000US06111001302","Census Tract 13.02, Ventura County, California","2358","401"
"1400000US06111001401","Census Tract 14.01, Ventura County, California","4103","242"
"1400000US06111001402","Census Tract 14.02, Ventura County, California","5418","485"
"1400000US06111001502","Census Tract 15.02, Ventura County, California","9534","495"
"1400000US06111001503","Census Tract 15.03, Ventura County, California","5106","347"
"1400000US06111001506","Census Tract 15.06, Ventura County, California","5151","438"
"1400000US06111001507","Census Tract 15.07, Ventura County, California","4063","439"
"1400000US06111001601","Census Tract 16.01, Ventura County, California","1260","160"
"1400000US06111001602","Census Tract 16.02, Ventura County, California","2503","163"
"1400000US06111001700","Census Tract 17, Ventura County, California","3373","271"
"1400000US06111001800","Census Tract 18, Ventura County, California","4624","324"
"1400000US06111001900","Census Tract 19, Ventura County, California","4193","433"
"1400000US06111002000","Census Tract 20, Ventura County, California","2622","297"
"1400000US06111002102","Census Tract 21.02, Ventura County, California","1645","181"
"1400000US06111002200","Census Tract 22, Ventura County, California","6350","698"
"1400000US06111002300","Census Tract 23, Ventura County, California","6534","1041"
"1400000US06111002400","Census Tract 24, Ventura County, California","2587","328"
"1400000US06111002500","Census Tract 25, Ventura County, California","5374","442"
"1400000US06111002600","Census Tract 26, Ventura County, California","3010","248"
"1400000US06111002700","Census Tract 27, Ventura County, California","4398","271"
"1400000US06111002800","Census Tract 28, Ventura County, California","6693","432"
"1400000US06111002901","Census Tract 29.01, Ventura County, California","5665","354"
"1400000US06111002905","Census Tract 29.05, Ventura County, California","5433","387"
"1400000US06111003010","Census Tract 30.10, Ventura County, California","3226","262"
"1400000US06111003011","Census Tract 30.11, Ventura County, California","5539","352"
"1400000US06111003012","Census Tract 30.12, Ventura County, California","675","700"
"1400000US06111003013","Census Tract 30.13, Ventura County, California","5509","639"
"1400000US06111003100","Census Tract 31, Ventura County, California","14299","978"
"1400000US06111003201","Census Tract 32.01, Ventura County, California","4230","516"
"1400000US06111003300","Census Tract 33, Ventura County, California","8956","636"
"1400000US06111003605","Census Tract 36.05, Ventura County, California","9631","690"
"1400000US06111003608","Census Tract 36.08, Ventura County, California","4024","366"
"1400000US06111003609","Census Tract 36.09, Ventura County, California","5863","626"
"1400000US06111003612","Census Tract 36.12, Ventura County, California","4962","584"
"1400000US06111003700","Census Tract 37, Ventura County, California","6687","662"
"1400000US06111003801","Census Tract 38.01, Ventura County, California","5033","502"
"1400000US06111003802","Census Tract 38.02, Ventura County, California","2849","281"
"1400000US06111003900","Census Tract 39, Ventura County, California","6984","704"
"1400000US06111004000","Census Tract 40, Ventura County, California","7179","674"
"1400000US06111004101","Census Tract 41.01, Ventura County, California","6947","566"
"1400000US06111004200","Census Tract 42, Ventura County, California","5797","573"
"1400000US06111004304","Census Tract 43.04, Ventura County, California","5978","625"
"1400000US06111004305","Census Tract 43.05, Ventura County, California","2295","345"
"1400000US06111004400","Census Tract 44, Ventura County, California","8086","685"
"1400000US06111004503","Census Tract 45.03, Ventura County, California","5112","570"
"1400000US06111004504","Census Tract 45.04, Ventura County, California","5777","545"
"1400000US06111004505","Census Tract 45.05, Ventura County, California","2208","231"
"1400000US06111004506","Census Tract 45.06, Ventura County, California","7788","619"
"1400000US06111004600","Census Tract 46, Ventura County, California","2035","280"
"1400000US06111004704","Census Tract 47.04, Ventura County, California","1372","175"
"1400000US06111004710","Census Tract 47.10, Ventura County, California","5707","598"
"1400000US06111004711","Census Tract 47.11, Ventura County, California","3552","364"
"1400000US06111004715","Census Tract 47.15, Ventura County, California","5417","394"
"1400000US06111004716","Census Tract 47.16, Ventura County, California","5066","317"
"1400000US06111004717","Census Tract 47.17, Ventura County, California","3951","483"
"1400000US06111004901","Census Tract 49.01, Ventura County, California","7229","535"
"1400000US06111004902","Census Tract 49.02, Ventura County, California","5072","420"
"1400000US06111005002","Census Tract 50.02, Ventura County, California","3339","365"
"1400000US06111005003","Census Tract 50.03, Ventura County, California","7261","590"
"1400000US06111005004","Census Tract 50.04, Ventura County, California","9833","735"
"1400000US06111005100","Census Tract 51, Ventura County, California","4099","483"
"1400000US06111005202","Census Tract 52.02, Ventura County, California","2570","316"
"1400000US06111005203","Census Tract 52.03, Ventura County, California","5762","310"
"1400000US06111005204","Census Tract 52.04, Ventura County, California","3449","249"
"1400000US06111005205","Census Tract 52.05, Ventura County, California","6072","441"
"1400000US06111005303","Census Tract 53.03, Ventura County, California","9578","499"
"1400000US06111005304","Census Tract 53.04, Ventura County, California","5623","341"
"1400000US06111005305","Census Tract 53.05, Ventura County, California","5437","331"
"1400000US06111005306","Census Tract 53.06, Ventura County, California","4843","238"
"1400000US06111005401","Census Tract 54.01, Ventura County, California","4312","329"
"1400000US06111005403","Census Tract 54.03, Ventura County, California","2582","309"
"1400000US06111005404","Census Tract 54.04, Ventura County, California","3924","279"
"1400000US06111005502","Census Tract 55.02, Ventura County, California","5227","506"
"1400000US06111005503","Census Tract 55.03, Ventura County, California","4364","344"
"1400000US06111005504","Census Tract 55.04, Ventura County, California","4255","280"
"1400000US06111005600","Census Tract 56, Ventura County, California","10497","774"
"1400000US06111005700","Census Tract 57, Ventura County, California","3702","588"
"1400000US06111005801","Census Tract 58.01, Ventura County, California","5257","319"
"1400000US06111005802","Census Tract 58.02, Ventura County, California","9547","612"
"1400000US06111005901","Census Tract 59.01, Ventura County, California","6623","673"
"1400000US06111005906","Census Tract 59.06, Ventura County, California","6463","478"
"1400000US06111005907","Census Tract 59.07, Ventura County, California","3467","279"
"1400000US06111005908","Census Tract 59.08, Ventura County, California","2892","224"
"1400000US06111005909","Census Tract 59.09, Ventura County, California","3335","286"
"1400000US06111005910","Census Tract 59.10, Ventura County, California","1796","113"
"1400000US06111005911","Census Tract 59.11, Ventura County, California","3643","388"
"1400000US06111006000","Census Tract 60, Ventura County, California","4947","311"
"1400000US06111006100","Census Tract 61, Ventura County, California","8324","563"
"1400000US06111006200","Census Tract 62, Ventura County, California","3032","285"
"1400000US06111006301","Census Tract 63.01, Ventura County, California","6502","335"
"1400000US06111006302","Census Tract 63.02, Ventura County, California","3618","240"
"1400000US06111006400","Census Tract 64, Ventura County, California","6859","557"
"1400000US06111006500","Census Tract 65, Ventura County, California","3563","288"
"1400000US06111006600","Census Tract 66, Ventura County, California","4129","285"
"1400000US06111006700","Census Tract 67, Ventura County, California","3431","305"
"1400000US06111006800","Census Tract 68, Ventura County, California","3705","275"
"1400000US06111006900","Census Tract 69, Ventura County, California","4048","256"
"1400000US06111007000","Census Tract 70, Ventura County, California","4277","499"
"1400000US06111007100","Census Tract 71, Ventura County, California","6846","683"
"1400000US06111007201","Census Tract 72.01, Ventura County, California","3606","252"
"1400000US06111007202","Census Tract 72.02, Ventura County, California","4446","254"
"1400000US06111007300","Census Tract 73, Ventura County, California","1997","197"
"1400000US06111007402","Census Tract 74.02, Ventura County, California","5981","342"
"1400000US06111007403","Census Tract 74.03, Ventura County, California","5965","403"
"1400000US06111007405","Census Tract 74.05, Ventura County, California","6026","348"
"1400000US06111007406","Census Tract 74.06, Ventura County, California","2390","161"
"1400000US06111007505","Census Tract 75.05, Ventura County, California","3170","312"
"1400000US06111007506","Census Tract 75.06, Ventura County, California","7186","482"
"1400000US06111007507","Census Tract 75.07, Ventura County, California","6469","376"
"1400000US06111007508","Census Tract 75.08, Ventura County, California","3609","242"
"1400000US06111007509","Census Tract 75.09, Ventura County, California","4500","314"
"1400000US06111007510","Census Tract 75.10, Ventura County, California","6421","325"
"1400000US06111007511","Census Tract 75.11, Ventura County, California","2217","182"
"1400000US06111007512","Census Tract 75.12, Ventura County, California","5579","577"
"1400000US06111007513","Census Tract 75.13, Ventura County, California","1767","118"
"1400000US06111007514","Census Tract 75.14, Ventura County, California","6317","422"
"1400000US06111007606","Census Tract 76.06, Ventura County, California","1859","297"
"1400000US06111007607","Census Tract 76.07, Ventura County, California","6243","437"
"1400000US06111007609","Census Tract 76.09, Ventura County, California","2530","179"
"1400000US06111007610","Census Tract 76.10, Ventura County, California","5339","279"
"1400000US06111007611","Census Tract 76.11, Ventura County, California","3923","444"
"1400000US06111007612","Census Tract 76.12, Ventura County, California","5071","466"
"1400000US06111007613","Census Tract 76.13, Ventura County, California","4894","479"
"1400000US06111007614","Census Tract 76.14, Ventura County, California","8375","604"
"1400000US06111007700","Census Tract 77, Ventura County, California","5813","442"
"1400000US06111007800","Census Tract 78, Ventura County, California","4072","383"
"1400000US06111007901","Census Tract 79.01, Ventura County, California","5361","503"
