GEOID,NAME,ttl_jobs,ttl_population
6075021400,"Census Tract 214, San Francisco County, California",NA,3823
6075021500,"Census Tract 215, San Francisco County, California",NA,5674
6075021600,"Census Tract 216, San Francisco County, California",NA,4135
6075021700,"Census Tract 217, San Francisco County, California",NA,4556
6075021800,"Census Tract 218, San Francisco County, California",NA,4095
6075022600,"Census Tract 226, San Francisco County, California",NA,3213
6075022702,"Census Tract 227.02, San Francisco County, California",NA,2298
6075022704,"Census Tract 227.04, San Francisco County, California",NA,3367
6075022801,"Census Tract 228.01, San Francisco County, California",NA,5769
6075022802,"Census Tract 228.02, San Francisco County, California",NA,2438
6075022803,"Census Tract 228.03, San Francisco County, California",NA,5224
6075022901,"Census Tract 229.01, San Francisco County, California",NA,4856
6075022902,"Census Tract 229.02, San Francisco County, California",NA,2483
6075022903,"Census Tract 229.03, San Francisco County, California",NA,3240
6075023001,"Census Tract 230.01, San Francisco County, California",NA,5398
6075023003,"Census Tract 230.03, San Francisco County, California",NA,4084
6075023102,"Census Tract 231.02, San Francisco County, California",NA,4549
6075023103,"Census Tract 231.03, San Francisco County, California",NA,2890
6075023200,"Census Tract 232, San Francisco County, California",NA,3972
6075023300,"Census Tract 233, San Francisco County, California",NA,3739
6075023400,"Census Tract 234, San Francisco County, California",NA,3661
6075025100,"Census Tract 251, San Francisco County, California",NA,3473
6075025200,"Census Tract 252, San Francisco County, California",NA,5256
6075025300,"Census Tract 253, San Francisco County, California",NA,4454
6075025401,"Census Tract 254.01, San Francisco County, California",NA,3775
6075025402,"Census Tract 254.02, San Francisco County, California",NA,3427
6075025403,"Census Tract 254.03, San Francisco County, California",NA,4782
6075025500,"Census Tract 255, San Francisco County, California",NA,9684
6075025600,"Census Tract 256, San Francisco County, California",NA,5314
6075025701,"Census Tract 257.01, San Francisco County, California",NA,5088
6075025702,"Census Tract 257.02, San Francisco County, California",NA,4401
6075025800,"Census Tract 258, San Francisco County, California",NA,2224
6075025900,"Census Tract 259, San Francisco County, California",NA,4618
6075026001,"Census Tract 260.01, San Francisco County, California",NA,5986
6075026002,"Census Tract 260.02, San Francisco County, California",NA,3644
6075026003,"Census Tract 260.03, San Francisco County, California",NA,5126
6075026004,"Census Tract 260.04, San Francisco County, California",NA,4649
6075026100,"Census Tract 261, San Francisco County, California",NA,7455
6075026200,"Census Tract 262, San Francisco County, California",NA,7903
6075026301,"Census Tract 263.01, San Francisco County, California",NA,5083
6075026302,"Census Tract 263.02, San Francisco County, California",NA,5255
6075026303,"Census Tract 263.03, San Francisco County, California",NA,4822
6075026401,"Census Tract 264.01, San Francisco County, California",NA,3738
6075026402,"Census Tract 264.02, San Francisco County, California",NA,5102
6075026403,"Census Tract 264.03, San Francisco County, California",NA,4082
6075026404,"Census Tract 264.04, San Francisco County, California",NA,2897
6075030101,"Census Tract 301.01, San Francisco County, California",NA,5048
6075030102,"Census Tract 301.02, San Francisco County, California",NA,5262
6075030201,"Census Tract 302.01, San Francisco County, California",NA,4529
6075030202,"Census Tract 302.02, San Francisco County, California",NA,4438
6075030301,"Census Tract 303.01, San Francisco County, California",NA,5914
6075030302,"Census Tract 303.02, San Francisco County, California",NA,4348
6075030400,"Census Tract 304, San Francisco County, California",NA,5573
6075030500,"Census Tract 305, San Francisco County, California",NA,3230
6075030600,"Census Tract 306, San Francisco County, California",NA,2495
6075030700,"Census Tract 307, San Francisco County, California",NA,7024
6075030800,"Census Tract 308, San Francisco County, California",NA,6226
6075030900,"Census Tract 309, San Francisco County, California",NA,7103
6075031000,"Census Tract 310, San Francisco County, California",NA,3804
6075031100,"Census Tract 311, San Francisco County, California",NA,6437
6075031201,"Census Tract 312.01, San Francisco County, California",NA,6690
6075031202,"Census Tract 312.02, San Francisco County, California",NA,3394
6075031301,"Census Tract 313.01, San Francisco County, California",NA,4241
6075031302,"Census Tract 313.02, San Francisco County, California",NA,6109
6075031400,"Census Tract 314, San Francisco County, California",NA,7096
6075032601,"Census Tract 326.01, San Francisco County, California",NA,5211
6075032602,"Census Tract 326.02, San Francisco County, California",NA,4753
6075032700,"Census Tract 327, San Francisco County, California",NA,6898
6075032801,"Census Tract 328.01, San Francisco County, California",NA,4401
6075032802,"Census Tract 328.02, San Francisco County, California",NA,4432
6075032901,"Census Tract 329.01, San Francisco County, California",NA,5615
6075032902,"Census Tract 329.02, San Francisco County, California",NA,4457
6075033000,"Census Tract 330, San Francisco County, California",NA,8127
6075033100,"Census Tract 331, San Francisco County, California",NA,3895
6075033201,"Census Tract 332.01, San Francisco County, California",NA,4551
6075033203,"Census Tract 332.03, San Francisco County, California",NA,3956
6075033204,"Census Tract 332.04, San Francisco County, California",NA,4698
6075035100,"Census Tract 351, San Francisco County, California",NA,9116
6075035201,"Census Tract 352.01, San Francisco County, California",NA,5704
6075035202,"Census Tract 352.02, San Francisco County, California",NA,5244
6075035300,"Census Tract 353, San Francisco County, California",NA,7487
6075035400,"Census Tract 354, San Francisco County, California",NA,7342
6075040100,"Census Tract 401, San Francisco County, California",NA,4560
6075040200,"Census Tract 402, San Francisco County, California",NA,5600
6075042601,"Census Tract 426.01, San Francisco County, California",NA,4004
6075042602,"Census Tract 426.02, San Francisco County, California",NA,2861
6075042700,"Census Tract 427, San Francisco County, California",NA,5379
6075042800,"Census Tract 428, San Francisco County, California",NA,2507
6075045100,"Census Tract 451, San Francisco County, California",NA,5126
6075045200,"Census Tract 452, San Francisco County, California",NA,7286
6075047600,"Census Tract 476, San Francisco County, California",NA,5670
6075047701,"Census Tract 477.01, San Francisco County, California",NA,4569
6075047702,"Census Tract 477.02, San Francisco County, California",NA,3927
6075047801,"Census Tract 478.01, San Francisco County, California",NA,4421
6075047802,"Census Tract 478.02, San Francisco County, California",NA,3869
6075047901,"Census Tract 479.01, San Francisco County, California",NA,7589
6075047902,"Census Tract 479.02, San Francisco County, California",NA,3632
6075060100,"Census Tract 601, San Francisco County, California",NA,4226
6075060400,"Census Tract 604, San Francisco County, California",NA,1596
6075060502,"Census Tract 605.02, San Francisco County, California",NA,3511
6075060700,"Census Tract 607, San Francisco County, California",NA,13222
6075061000,"Census Tract 610, San Francisco County, California",NA,4839
6075061100,"Census Tract 611, San Francisco County, California",NA,4477
6075061200,"Census Tract 612, San Francisco County, California",NA,3842
6075061400,"Census Tract 614, San Francisco County, California",NA,6283
6075061500,"Census Tract 615, San Francisco County, California",NA,16968
6075980200,"Census Tract 9802, San Francisco County, California",NA,312
6075980300,"Census Tract 9803, San Francisco County, California",NA,63
6075980401,"Census Tract 9804.01, San Francisco County, California",NA,0
6075980501,"Census Tract 9805.01, San Francisco County, California",NA,507
6075980600,"Census Tract 9806, San Francisco County, California",NA,690
6075980900,"Census Tract 9809, San Francisco County, California",NA,253
6075990100,"Census Tract 9901, San Francisco County, California",NA,0
6077000100,"Census Tract 1, San Joaquin County, California",NA,3688
6077000300,"Census Tract 3, San Joaquin County, California",NA,2048
6077000401,"Census Tract 4.01, San Joaquin County, California",NA,3034
6077000402,"Census Tract 4.02, San Joaquin County, California",NA,4153
6077000500,"Census Tract 5, San Joaquin County, California",NA,2280
6077000600,"Census Tract 6, San Joaquin County, California",NA,1703
6077000700,"Census Tract 7, San Joaquin County, California",NA,4680
6077000801,"Census Tract 8.01, San Joaquin County, California",NA,7624
6077000900,"Census Tract 9, San Joaquin County, California",NA,5620
6077001000,"Census Tract 10, San Joaquin County, California",NA,5185
6077001101,"Census Tract 11.01, San Joaquin County, California",NA,5220
6077001102,"Census Tract 11.02, San Joaquin County, California",NA,4763
6077001200,"Census Tract 12, San Joaquin County, California",NA,5515
6077001300,"Census Tract 13, San Joaquin County, California",NA,5227
6077001400,"Census Tract 14, San Joaquin County, California",NA,4677
6077001500,"Census Tract 15, San Joaquin County, California",NA,10290
6077001600,"Census Tract 16, San Joaquin County, California",NA,2292
6077001700,"Census Tract 17, San Joaquin County, California",NA,3957
6077001800,"Census Tract 18, San Joaquin County, California",NA,4438
6077001900,"Census Tract 19, San Joaquin County, California",NA,4681
6077002000,"Census Tract 20, San Joaquin County, California",NA,3357
6077002100,"Census Tract 21, San Joaquin County, California",NA,5727
6077002201,"Census Tract 22.01, San Joaquin County, California",NA,2856
6077002202,"Census Tract 22.02, San Joaquin County, California",NA,5079
6077002300,"Census Tract 23, San Joaquin County, California",NA,4334
6077002401,"Census Tract 24.01, San Joaquin County, California",NA,5328
6077002402,"Census Tract 24.02, San Joaquin County, California",NA,1663
6077002503,"Census Tract 25.03, San Joaquin County, California",NA,2258
6077002504,"Census Tract 25.04, San Joaquin County, California",NA,3884
6077002701,"Census Tract 27.01, San Joaquin County, California",NA,6246
6077002702,"Census Tract 27.02, San Joaquin County, California",NA,3726
6077002800,"Census Tract 28, San Joaquin County, California",NA,6097
6077003106,"Census Tract 31.06, San Joaquin County, California",NA,4100
6077003108,"Census Tract 31.08, San Joaquin County, California",NA,4599
6077003109,"Census Tract 31.09, San Joaquin County, California",NA,6120
6077003110,"Census Tract 31.10, San Joaquin County, California",NA,4103
6077003111,"Census Tract 31.11, San Joaquin County, California",NA,3930
6077003112,"Census Tract 31.12, San Joaquin County, California",NA,3214
6077003113,"Census Tract 31.13, San Joaquin County, California",NA,6844
